frame,spritename,x,y,w,h,confidence
422,ground.png,310,322,26,38,0.87868
422,ground.png,258,322,26,38,0.997273
422,ground.png,155,322,26,38,0.97636
422,ground.png,78,322,26,38,0.965356
422,ground.png,0,322,26,38,0.875674
422,ground.png,232,322,26,38,0.968942
422,largeHillS.png,0,265,130,56,0.969548
422,largeHillS.png,0,261,130,56,0.827429
422,smallHillS.png,26,265,78,30,0.974587
422,smallHillS.png,23,269,78,30,0.79875
422,smallHillS.png,30,263,78,30,0.753477
422,smallHillS.png,29,269,78,30,0.782332
422,regSmario4S.png,125,297,19,26,0.765435
423,bush2S.png,322,295,78,26,0.773027
423,bush3S.png,296,295,104,26,0.944192
423,cloud1S.png,219,64,52,39,0.95595
423,ground.png,129,322,26,38,0.938798
423,ground.png,206,322,26,38,0.871086
423,ground.png,104,322,26,38,0.877058
423,ground.png,361,322,26,38,0.976491
423,ground.png,52,322,26,38,0.999855
423,ground.png,181,322,26,38,0.94504
423,ground.png,26,322,26,38,0.970057
423,ground.png,284,322,26,38,0.966091
423,ground.png,335,322,26,38,0.949352
423,ground.png,310,322,26,38,0.87868
423,ground.png,258,322,26,38,0.997273
423,ground.png,155,322,26,38,0.97636
423,ground.png,78,322,26,38,0.965356
423,ground.png,0,322,26,38,0.875674
423,ground.png,232,322,26,38,0.968942
423,largeHillS.png,0,265,130,56,0.984005
423,largeHillS.png,0,261,130,56,0.838552
423,smallHillS.png,26,265,78,30,0.974587
423,smallHillS.png,23,269,78,30,0.79875
423,smallHillS.png,30,263,78,30,0.753477
423,smallHillS.png,29,269,78,30,0.782332
423,regSmario5S.png,127,297,22,24,0.753968
424,bush2S.png,322,295,78,26,0.773027
424,bush3S.png,296,295,104,26,0.944192
424,cloud1S.png,219,64,52,39,0.95595
424,ground.png,129,322,26,38,0.944332
424,ground.png,206,322,26,38,0.871086
424,ground.png,104,322,26,38,0.877777
424,ground.png,361,322,26,38,0.976491
424,ground.png,52,322,26,38,0.999854
424,ground.png,181,322,26,38,0.94504
424,ground.png,26,322,26,38,0.970057
424,ground.png,284,322,26,38,0.966091
424,ground.png,335,322,26,38,0.949352
424,ground.png,310,322,26,38,0.87868
424,ground.png,258,322,26,38,0.997273
424,ground.png,155,322,26,38,0.97636
424,ground.png,78,322,26,38,0.965356
424,ground.png,0,322,26,38,0.875674
424,ground.png,232,322,26,38,0.968942
424,largeHillS.png,0,265,130,56,0.98412
424,largeHillS.png,0,261,130,56,0.838425
424,smallHillS.png,26,265,78,30,0.974587
424,smallHillS.png,23,269,78,30,0.79875
424,smallHillS.png,30,263,78,30,0.753477
424,smallHillS.png,29,269,78,30,0.782331
424,regSmario5S.png,133,299,22,24,0.855258
425,bush2S.png,317,295,78,26,0.782073
425,bush3S.png,291,295,104,26,0.949088
425,cloud1S.png,214,64,52,39,0.966249
425,ground.png,382,322,26,38,0.979593
425,ground.png,305,322,26,38,0.907888
425,ground.png,253,322,26,38,0.951322
425,ground.png,47,322,26,38,0.955305
425,ground.png,21,322,26,38,0.866487
425,ground.png,227,322,26,38,0.872382
425,ground.png,356,322,26,38,0.966173
425,ground.png,124,322,26,38,0.881541
425,ground.png,150,322,26,38,0.964057
425,ground.png,99,322,26,38,0.911418
425,ground.png,73,322,26,38,0.965744
425,ground.png,176,322,26,38,0.977584
425,ground.png,279,322,26,38,0.964938
425,ground.png,202,322,26,38,0.926751
425,ground.png,330,322,26,38,0.881448
425,largeHillS.png,0,261,130,56,0.825356
425,smallHillS.png,21,265,78,30,0.980449
425,smallHillS.png,25,265,78,30,0.760152
425,regSmario6S.png,131,297,26,26,0.838513
426,bush2S.png,314,295,78,26,0.772692
426,bush3S.png,288,295,104,26,0.944133
426,cloud1S.png,211,64,52,39,0.952603
426,ground.png,44,322,26,38,0.993658
426,ground.png,18,322,26,38,0.956573
426,ground.png,147,322,26,38,0.975919
426,ground.png,121,322,26,38,0.935787
426,ground.png,250,322,26,38,0.992437
426,ground.png,224,322,26,38,0.956588
426,ground.png,327,322,26,38,0.943046
426,ground.png,173,322,26,38,0.947144
426,ground.png,276,322,26,38,0.960461
426,ground.png,199,322,26,38,0.871407
426,ground.png,379,322,26,38,0.944326
426,ground.png,302,322,26,38,0.881612
426,ground.png,353,322,26,38,0.975687
426,ground.png,96,322,26,38,0.885584
426,ground.png,70,322,26,38,0.96248
426,smallHillS.png,18,265,78,30,0.975946
426,smallHillS.png,14,264,78,30,0.791521
426,regSmario6S.png,133,297,26,26,0.833087
427,bush2S.png,309,295,78,26,0.779401
427,bush3S.png,283,295,104,26,0.947591
427,cloud1S.png,206,64,52,39,0.964955
427,ground.png,13,322,26,38,0.904446
427,ground.png,116,322,26,38,0.91273
427,ground.png,91,322,26,38,0.902487
427,ground.png,142,322,26,38,0.961268
427,ground.png,219,322,26,38,0.900671
427,ground.png,65,322,26,38,0.960563
427,ground.png,168,322,26,38,0.976303
427,ground.png,271,322,26,38,0.958047
427,ground.png,348,322,26,38,0.969488
427,ground.png,245,322,26,38,0.958031
427,ground.png,322,322,26,38,0.914874
427,ground.png,374,322,26,38,0.974252
427,ground.png,297,322,26,38,0.900359
427,ground.png,194,322,26,38,0.907766
427,ground.png,39,322,26,38,0.957725
427,smallHillS.png,13,265,78,30,0.978687
427,smallHillS.png,16,269,78,30,0.785588
427,regSmario4S.png,141,297,19,26,0.796115
428,bush2S.png,306,295,78,26,0.768229
428,bush3S.png,280,295,104,26,0.937833
428,cloud1S.png,203,64,52,39,0.945924
428,ground.png,165,322,26,38,0.900977
428,ground.png,87,322,26,38,0.899947
428,ground.png,10,322,26,38,0.974494
428,ground.png,62,322,26,38,0.919706
428,ground.png,139,322,26,38,0.954728
428,ground.png,190,322,26,38,0.918345
428,ground.png,113,322,26,38,0.960164
428,ground.png,216,322,26,38,0.978898
428,ground.png,319,322,26,38,0.959915
428,ground.png,36,322,26,38,0.98137
428,ground.png,293,322,26,38,0.901778
428,ground.png,268,322,26,38,0.918841
428,ground.png,242,322,26,38,0.979487
428,ground.png,371,322,26,38,0.906785
428,ground.png,345,322,26,38,0.964847
428,smallHillS.png,9,265,78,30,0.976205
428,smallHillS.png,6,269,78,30,0.794854
428,smallHillS.png,10,269,78,30,0.795633
428,regSmario5S.png,140,297,22,24,0.751642
429,bush2S.png,302,295,78,26,0.774205
429,bush3S.png,276,295,104,26,0.931418
429,cloud1S.png,199,64,52,39,0.926273
429,ground.png,33,322,26,38,0.945324
429,ground.png,342,322,26,38,0.956293
429,ground.png,136,322,26,38,0.951818
429,ground.png,239,322,26,38,0.938055
429,ground.png,84,322,26,38,0.945913
429,ground.png,290,322,26,38,0.949913
429,ground.png,213,322,26,38,0.966142
429,ground.png,368,322,26,38,0.86019
429,ground.png,58,322,26,38,0.85844
429,ground.png,316,322,26,38,0.980417
429,ground.png,162,322,26,38,0.870446
429,ground.png,110,322,26,38,0.982247
429,ground.png,187,322,26,38,0.933662
429,ground.png,7,322,26,38,0.967708
429,ground.png,264,322,26,38,0.852836
429,smallHillS.png,6,265,78,30,0.981979
429,regSmario5S.png,143,299,22,24,0.843502
430,bush2S.png,297,295,78,26,0.766509
430,bush3S.png,272,295,104,26,0.935243
430,cloud1S.png,195,64,52,39,0.939811
430,ground.png,131,322,26,38,0.941134
430,ground.png,54,322,26,38,0.891108
430,ground.png,105,322,26,38,0.962058
430,ground.png,182,322,26,38,0.922154
430,ground.png,285,322,26,38,0.911884
430,ground.png,260,322,26,38,0.894606
430,ground.png,28,322,26,38,0.960437
430,ground.png,363,322,26,38,0.877649
430,ground.png,337,322,26,38,0.942907
430,ground.png,234,322,26,38,0.96162
430,ground.png,208,322,26,38,0.979851
430,ground.png,311,322,26,38,0.967212
430,ground.png,79,322,26,38,0.910241
430,ground.png,2,322,26,38,0.981383
430,ground.png,157,322,26,38,0.872741
430,smallHillS.png,1,265,78,30,0.978811
430,regSmario6S.png,141,297,26,26,0.834169
431,bush2S.png,294,295,78,26,0.778762
431,bush3S.png,268,295,104,26,0.933034
431,cloud1S.png,191,64,52,39,0.931389
431,ground.png,76,322,26,38,0.963059
431,ground.png,334,322,26,38,0.942416
431,ground.png,205,322,26,38,0.966025
431,ground.png,50,322,26,38,0.867417
431,ground.png,256,322,26,38,0.865319
431,ground.png,179,322,26,38,0.946301
431,ground.png,153,322,26,38,0.852926
431,ground.png,102,322,26,38,0.981969
431,ground.png,308,322,26,38,0.982352
431,ground.png,25,322,26,38,0.925983
431,ground.png,385,322,26,38,0.940754
431,ground.png,282,322,26,38,0.962452
431,ground.png,128,322,26,38,0.930943
431,ground.png,231,322,26,38,0.922305
431,ground.png,360,322,26,38,0.850953
431,smallHillS.png,0,265,78,30,0.895995
431,regSmario6S.png,142,297,26,26,0.830134
431,questionBlock3S.png,385,218,26,26,0.761659
432,bush2S.png,289,295,78,26,0.769898
432,bush3S.png,264,295,104,26,0.929915
432,cloud1S.png,187,64,52,39,0.935479
432,ground.png,46,322,26,38,0.86831
432,ground.png,71,322,26,38,0.929479
432,ground.png,200,322,26,38,0.980711
432,ground.png,20,322,26,38,0.965121
432,ground.png,123,322,26,38,0.945123
432,ground.png,174,322,26,38,0.944164
432,ground.png,97,322,26,38,0.964268
432,ground.png,303,322,26,38,0.966547
432,ground.png,277,322,26,38,0.927049
432,ground.png,149,322,26,38,0.845537
432,ground.png,380,322,26,38,0.935856
432,ground.png,226,322,26,38,0.966221
432,ground.png,355,322,26,38,0.861795
432,ground.png,252,322,26,38,0.880763
432,ground.png,329,322,26,38,0.943483
432,regSmario5S.png,148,297,22,24,0.762455
432,questionBlock2S.png,380,218,26,26,0.849984
433,bush2S.png,286,295,78,26,0.783845
433,bush3S.png,260,295,104,26,0.938789
433,cloud1S.png,183,64,52,39,0.939145
433,ground.png,145,322,26,38,0.866856
433,ground.png,351,322,26,38,0.885331
433,ground.png,300,322,26,38,0.983231
433,ground.png,94,322,26,38,0.981184
433,ground.png,248,322,26,38,0.897681
433,ground.png,274,322,26,38,0.96654
433,ground.png,17,322,26,38,0.924031
433,ground.png,377,322,26,38,0.948383
433,ground.png,326,322,26,38,0.934399
433,ground.png,120,322,26,38,0.939762
433,ground.png,223,322,26,38,0.923928
433,ground.png,68,322,26,38,0.961792
433,ground.png,197,322,26,38,0.966503
433,ground.png,171,322,26,38,0.946775
433,ground.png,42,322,26,38,0.897801
433,regSmario5S.png,150,297,22,24,0.755659
433,questionBlock2S.png,377,218,26,26,0.786316
434,bush2S.png,283,295,78,26,0.787271
434,bush3S.png,257,295,104,26,0.947733
434,cloud1S.png,180,64,52,39,0.96449
434,ground.png,13,322,26,38,0.899226
434,ground.png,116,322,26,38,0.921694
434,ground.png,91,322,26,38,0.898998
434,ground.png,142,322,26,38,0.96647
434,ground.png,219,322,26,38,0.899065
434,ground.png,65,322,26,38,0.96209
434,ground.png,168,322,26,38,0.974687
434,ground.png,271,322,26,38,0.960535
434,ground.png,348,322,26,38,0.969896
434,ground.png,245,322,26,38,0.95803
434,ground.png,322,322,26,38,0.916182
434,ground.png,374,322,26,38,0.976513
434,ground.png,297,322,26,38,0.901437
434,ground.png,194,322,26,38,0.917972
434,ground.png,39,322,26,38,0.958221
434,regSmario5S.png,152,299,22,24,0.846886
434,questionBlock2S.png,373,218,26,26,0.770311
435,bush2S.png,278,295,78,26,0.782284
435,bush3S.png,252,295,104,26,0.941434
435,cloud1S.png,175,64,52,39,0.947777
435,ground.png,240,322,26,38,0.887841
435,ground.png,60,322,26,38,0.976762
435,ground.png,343,322,26,38,0.877689
435,ground.png,34,322,26,38,0.89747
435,ground.png,86,322,26,38,0.97574
435,ground.png,9,322,26,38,0.899804
435,ground.png,112,322,26,38,0.911596
435,ground.png,215,322,26,38,0.900688
435,ground.png,189,322,26,38,0.961147
435,ground.png,292,322,26,38,0.977755
435,ground.png,266,322,26,38,0.976125
435,ground.png,318,322,26,38,0.915917
435,ground.png,163,322,26,38,0.95734
435,ground.png,369,322,26,38,0.959424
435,ground.png,137,322,26,38,0.864019
435,regSmario6S.png,150,297,26,26,0.833038
435,questionBlock1S.png,369,218,26,26,0.838668
436,bush2S.png,275,295,78,26,0.785374
436,bush3S.png,249,295,104,26,0.948403
436,cloud1S.png,172,64,52,39,0.965885
436,ground.png,289,322,26,38,0.885001
436,ground.png,57,322,26,38,0.952742
436,ground.png,314,322,26,38,0.908309
436,ground.png,160,322,26,38,0.966743
436,ground.png,31,322,26,38,0.960684
436,ground.png,5,322,26,38,0.896103
436,ground.png,108,322,26,38,0.909876
436,ground.png,211,322,26,38,0.889455
436,ground.png,134,322,26,38,0.972695
436,ground.png,237,322,26,38,0.960566
436,ground.png,263,322,26,38,0.953406
436,ground.png,83,322,26,38,0.889555
436,ground.png,186,322,26,38,0.9032
436,ground.png,340,322,26,38,0.977874
436,ground.png,366,322,26,38,0.968493
436,regSmario6S.png,152,297,26,26,0.839641
436,questionBlock1S.png,365,218,26,26,0.843886
437,bush2S.png,270,295,78,26,0.787529
437,bush3S.png,244,295,104,26,0.945913
437,cloud1S.png,167,64,52,39,0.953258
437,ground.png,129,322,26,38,0.946615
437,ground.png,104,322,26,38,0.877315
437,ground.png,207,322,26,38,0.867181
437,ground.png,361,322,26,38,0.976631
437,ground.png,52,322,26,38,0.992926
437,ground.png,181,322,26,38,0.946344
437,ground.png,26,322,26,38,0.966055
437,ground.png,284,322,26,38,0.962605
437,ground.png,335,322,26,38,0.949288
437,ground.png,310,322,26,38,0.881781
437,ground.png,258,322,26,38,0.993527
437,ground.png,155,322,26,38,0.968423
437,ground.png,78,322,26,38,0.963941
437,ground.png,0,322,26,38,0.874165
437,ground.png,232,322,26,38,0.96486
437,regSmario4S.png,160,297,19,26,0.823786
437,questionBlock1S.png,360,218,26,26,0.8195
438,bush2S.png,267,295,78,26,0.786061
438,bush3S.png,241,295,104,26,0.951188
438,cloud1S.png,164,64,52,39,0.966098
438,ground.png,255,322,26,38,0.953375
438,ground.png,75,322,26,38,0.876388
438,ground.png,126,322,26,38,0.977121
438,ground.png,152,322,26,38,0.964483
438,ground.png,229,322,26,38,0.962336
438,ground.png,332,322,26,38,0.974848
438,ground.png,178,322,26,38,0.892755
438,ground.png,358,322,26,38,0.971038
438,ground.png,281,322,26,38,0.880016
438,ground.png,384,322,26,38,0.897921
438,ground.png,203,322,26,38,0.919716
438,ground.png,49,322,26,38,0.954743
438,ground.png,306,322,26,38,0.929668
438,ground.png,23,322,26,38,0.962176
438,ground.png,100,322,26,38,0.933586
438,regSmario5S.png,159,297,22,24,0.752277
438,questionBlock1S.png,357,218,26,26,0.839231
439,bush2S.png,264,295,78,26,0.77762
439,bush3S.png,238,295,104,26,0.946526
439,cloud1S.png,161,64,52,39,0.959675
439,ground.png,97,322,26,38,0.964007
439,ground.png,355,322,26,38,0.865866
439,ground.png,174,322,26,38,0.943629
439,ground.png,200,322,26,38,0.98123
439,ground.png,303,322,26,38,0.965433
439,ground.png,380,322,26,38,0.940348
439,ground.png,329,322,26,38,0.94454
439,ground.png,20,322,26,38,0.963596
439,ground.png,226,322,26,38,0.963158
439,ground.png,149,322,26,38,0.859616
439,ground.png,252,322,26,38,0.878397
439,ground.png,277,322,26,38,0.925588
439,ground.png,123,322,26,38,0.947092
439,ground.png,46,322,26,38,0.870675
439,ground.png,71,322,26,38,0.930179
439,regSmario5S.png,162,299,22,24,0.85616
439,questionBlock1S.png,354,218,26,26,0.911035
440,bush2S.png,259,295,78,26,0.78453
440,bush3S.png,233,295,104,26,0.948676
440,cloud1S.png,156,64,52,39,0.965754
440,ground.png,195,322,26,38,0.915471
440,ground.png,67,322,26,38,0.863642
440,ground.png,118,322,26,38,0.978958
440,ground.png,15,322,26,38,0.967857
440,ground.png,376,322,26,38,0.884831
440,ground.png,41,322,26,38,0.939238
440,ground.png,350,322,26,38,0.955153
440,ground.png,221,322,26,38,0.967673
440,ground.png,144,322,26,38,0.95034
440,ground.png,247,322,26,38,0.940444
440,ground.png,273,322,26,38,0.869392
440,ground.png,92,322,26,38,0.933278
440,ground.png,324,322,26,38,0.980348
440,ground.png,298,322,26,38,0.930549
440,ground.png,170,322,26,38,0.875491
440,regSmario6S.png,160,297,26,26,0.839306
440,questionBlock1S.png,349,218,26,26,0.857238
441,bush2S.png,256,295,78,26,0.775434
441,bush3S.png,230,295,104,26,0.944875
441,cloud1S.png,153,64,52,39,0.958573
441,ground.png,321,322,26,38,0.919593
441,ground.png,12,322,26,38,0.931996
441,ground.png,244,322,26,38,0.860973
441,ground.png,372,322,26,38,0.944498
441,ground.png,218,322,26,38,0.936513
441,ground.png,115,322,26,38,0.914599
441,ground.png,38,322,26,38,0.854198
441,ground.png,63,322,26,38,0.935639
441,ground.png,140,322,26,38,0.862411
441,ground.png,89,322,26,38,0.965682
441,ground.png,269,322,26,38,0.940389
441,ground.png,346,322,26,38,0.8602
441,ground.png,192,322,26,38,0.982671
441,ground.png,295,322,26,38,0.965357
441,ground.png,166,322,26,38,0.943767
441,regSmario6S.png,162,297,26,26,0.835253
441,questionBlock1S.png,346,218,26,26,0.907734
442,bush2S.png,251,295,78,26,0.78349
442,bush3S.png,225,295,104,26,0.949678
442,cloud1S.png,148,64,52,39,0.964966
442,ground.png,33,322,26,38,0.940802
442,ground.png,342,322,26,38,0.954281
442,ground.png,136,322,26,38,0.956047
442,ground.png,239,322,26,38,0.942327
442,ground.png,84,322,26,38,0.946555
442,ground.png,290,322,26,38,0.945728
442,ground.png,213,322,26,38,0.965179
442,ground.png,368,322,26,38,0.859033
442,ground.png,58,322,26,38,0.855361
442,ground.png,316,322,26,38,0.978784
442,ground.png,162,322,26,38,0.861982
442,ground.png,110,322,26,38,0.979307
442,ground.png,187,322,26,38,0.930504
442,ground.png,7,322,26,38,0.966894
442,ground.png,264,322,26,38,0.852901
442,regSmario5S.png,167,297,22,24,0.760846
442,questionBlock1S.png,341,218,26,26,0.864521
443,bush2S.png,248,295,78,26,0.773132
443,bush3S.png,222,295,104,26,0.94108
443,cloud1S.png,145,64,52,39,0.953393
443,ground.png,158,322,26,38,0.948993
443,ground.png,210,322,26,38,0.937342
443,ground.png,338,322,26,38,0.880594
443,ground.png,261,322,26,38,0.951769
443,ground.png,107,322,26,38,0.925862
443,ground.png,55,322,26,38,0.943139
443,ground.png,81,322,26,38,0.96666
443,ground.png,29,322,26,38,0.863928
443,ground.png,184,322,26,38,0.979959
443,ground.png,287,322,26,38,0.963171
443,ground.png,132,322,26,38,0.880128
443,ground.png,313,322,26,38,0.925771
443,ground.png,4,322,26,38,0.943524
443,ground.png,235,322,26,38,0.871466
443,ground.png,364,322,26,38,0.961111
443,smallHillS.png,334,291,78,30,0.782847
443,regSmario5S.png,169,297,22,24,0.769838
443,questionBlock1S.png,338,218,26,26,0.908179
444,bush2S.png,244,295,78,26,0.77393
444,bush3S.png,218,295,104,26,0.926814
444,cloud1S.png,142,64,52,39,0.923929
444,ground.png,129,322,26,38,0.949379
444,ground.png,104,322,26,38,0.878621
444,ground.png,207,322,26,38,0.866662
444,ground.png,361,322,26,38,0.977365
444,ground.png,52,322,26,38,0.992666
444,ground.png,181,322,26,38,0.939245
444,ground.png,26,322,26,38,0.964478
444,ground.png,284,322,26,38,0.964685
444,ground.png,335,322,26,38,0.947085
444,ground.png,310,322,26,38,0.878072
444,ground.png,258,322,26,38,0.99292
444,ground.png,155,322,26,38,0.975809
444,ground.png,78,322,26,38,0.962256
444,ground.png,0,322,26,38,0.871204
444,ground.png,232,322,26,38,0.965103
444,smallHillS.png,334,291,78,30,0.976511
444,regSmario5S.png,172,299,22,24,0.85342
444,questionBlock1S.png,335,218,26,26,0.870114
445,bush2S.png,240,295,78,26,0.768998
445,bush3S.png,214,295,104,26,0.940137
445,cloud1S.png,137,64,52,39,0.948879
445,ground.png,382,322,26,38,0.979
445,ground.png,305,322,26,38,0.909779
445,ground.png,253,322,26,38,0.950085
445,ground.png,47,322,26,38,0.951768
445,ground.png,21,322,26,38,0.861181
445,ground.png,227,322,26,38,0.867452
